user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks,age_group,account_tenure_days,mental_health_level,total_engagement
USR00093,21,Male,USA,Freelancer,YouTube,1,2.5,5,30.0,Laptop,Evening (6-9pm),85953,80,1,25,4,2,8,Entertainment,Medium,0.261,Yes,2.34,Learning,Moderate impact,8.1,No,Always On,Private,Yes,2024-02-17,Inspired,Yes,18-24,809,High,31
USR00094,24,Female,India,Marketer,Twitter/X,1,1.4,5,16.8,Laptop,Night (9pm-12am),579,224,4,22,8,2,13,Reels/Shorts,Slow,0.131,Yes,17.3,Entertainment,Mild impact,5.5,No,Off,Friends Only,No,2023-05-19,Relaxed,Yes,18-24,1083,Medium,32
USR00095,23,Female,UK,Marketer,Instagram,3,0.7,8,5.2,Smartphone,Afternoon (12-4pm),3588,89,2,22,2,1,10,Entertainment,Medium,0.099,No,0.0,Business/Marketing,Mild impact,6.9,Yes,Always On,Friends Only,No,2024-10-19,Neutral,Occasionally,18-24,564,Medium,25
USR00096,15,Female,Brazil,Researcher,TikTok,3,2.9,5,34.8,Smart TV,Night (9pm-12am),284,227,1,17,9,2,1,Reels/Shorts,Medium,0.188,No,0.0,Business/Marketing,Moderate impact,5.5,No,Selected,Friends Only,No,2023-11-23,Bored,Yes,Under 18,895,Medium,28
USR00097,29,Female,UK,Engineer,Pinterest,1,2.3,4,34.5,Desktop,Night (9pm-12am),2760,853,4,30,1,0,6,Memes,Medium,0.088,No,0.0,Learning,Moderate impact,7.3,No,Always On,Friends Only,No,2023-06-12,Inspired,Yes,25-34,1059,High,31
USR00098,29,Female,Germany,Designer,Twitter/X,4,2.0,3,40.0,Smartphone,Evening (6-9pm),3607,535,1,17,3,2,10,Entertainment,Medium,0.109,Sometimes,8.39,Networking,Severe impact,7.1,No,Selected,Public,No,2024-09-27,Happy,Yes,25-34,586,High,22
USR00099,27,Female,India,Teacher,Pinterest,5,0.5,7,4.3,Smartphone,Evening (6-9pm),1281,4822,6,19,1,0,4,Entertainment,Medium,0.005,Sometimes,3.73,Learning,No impact,5.5,No,Selected,Private,No,2024-10-01,Bored,No,25-34,582,Medium,20
USR00100,25,Male,Pakistan,Designer,Snapchat,3,6.4,4,96.0,Smartphone,Late Night (12am+),13421,1023,3,27,4,1,11,News,Medium,0.154,Sometimes,13.6,Learning,Severe impact,2.4,Yes,Always On,Friends Only,Yes,2024-08-01,Happy,No,25-34,643,Low,32
USR00101,15,Male,Canada,Teacher,Instagram,3,0.8,4,12.0,Smartphone,Night (9pm-12am),135,312,3,17,6,2,11,Stories,Fast,0.327,No,0.0,Socializing,Mild impact,4.8,No,Selected,Friends Only,No,2022-12-11,Relaxed,Occasionally,Under 18,1242,Medium,25
USR00102,23,Female,UK,Doctor,YouTube,1,2.2,5,26.4,Desktop,Evening (6-9pm),276,551,5,18,4,1,11,Educational,Fast,0.153,Sometimes,1.33,News & Updates,No impact,6.8,No,Off,Private,No,2023-12-23,Stressed,Yes,18-24,865,Medium,23
USR00103,24,Male,Australia,Freelancer,Facebook,1,1.9,3,38.0,Smartphone,Night (9pm-12am),974,191,3,22,6,2,9,News,Medium,0.039,No,0.0,Business/Marketing,Mild impact,7.8,No,Do Not Disturb,Friends Only,No,2022-12-13,Inspired,No,18-24,1240,High,30
USR00104,20,Female,Germany,Marketer,Twitter/X,1,3.8,5,45.6,Smartphone,Night (9pm-12am),3246,63,5,21,5,0,10,News,Medium,0.03,Sometimes,5.39,Socializing,No impact,5.1,Yes,Do Not Disturb,Private,No,2022-10-14,Happy,Occasionally,18-24,1300,Medium,26
USR00105,25,Female,Canada,Engineer,TikTok,1,0.7,4,10.5,Smartphone,Morning (6-10am),918,1172,2,16,1,1,9,Educational,Medium,0.119,Sometimes,83.76,Business/Marketing,No impact,8.6,Somewhat,Always On,Private,No,2024-09-27,Neutral,Occasionally,25-34,586,High,18
USR00106,30,Male,India,Student,Facebook,3,3.5,6,35.0,Smartphone,Evening (6-9pm),6730,821,3,24,3,0,17,Photos,Medium,0.135,Yes,3.59,Business/Marketing,Severe impact,8.9,Somewhat,Do Not Disturb,Private,No,2023-01-12,Inspired,Yes,25-34,1210,High,27
USR00107,42,Female,Canada,Entrepreneur,Instagram,2,2.9,5,34.8,Laptop,Morning (6-10am),202,183,6,24,4,1,9,Videos,Fast,0.13,Yes,7.44,Networking,No impact,7.5,Yes,Do Not Disturb,Friends Only,No,2022-05-01,Neutral,No,35-44,1466,High,29
USR00108,28,Female,Canada,Student,Twitter/X,1,1.6,5,19.2,Smartphone,Late Night (12am+),85,339,6,13,3,1,13,Stories,Medium,0.014,No,0.0,Business/Marketing,Severe impact,4.2,No,Always On,Public,No,2024-12-09,Inspired,Occasionally,25-34,513,Medium,17
USR00109,29,Female,Pakistan,Doctor,Twitter/X,4,3.4,2,102.0,Smartphone,Morning (6-10am),1158,1084,3,20,4,2,7,Educational,Fast,0.013,No,0.0,Learning,Mild impact,7.5,Yes,Always On,Public,No,2022-03-11,Happy,Occasionally,25-34,1517,High,26
USR00110,26,Female,UK,Other,LinkedIn,4,2.6,5,31.2,Tablet,Late Night (12am+),578,675,3,22,0,0,10,Memes,Medium,0.005,Yes,58.33,Learning,Severe impact,5.2,Yes,Selected,Friends Only,No,2022-06-02,Neutral,Occasionally,25-34,1434,Medium,22
USR00111,13,Male,Germany,Student,Snapchat,3,7.3,3,146.0,Smart TV,Night (9pm-12am),1767,42,3,16,3,0,10,Reels/Shorts,Medium,0.024,Sometimes,26.39,News & Updates,Moderate impact,5.1,No,Selected,Public,No,2022-04-10,Bored,No,Under 18,1487,Medium,19
USR00112,26,Male,Pakistan,Doctor,TikTok,1,2.3,3,46.0,Smartphone,Night (9pm-12am),633,327,1,14,5,3,10,Photos,Slow,0.194,No,0.0,Business/Marketing,Mild impact,7.0,Yes,Always On,Friends Only,No,2022-01-14,Inspired,Yes,25-34,1573,Medium,22
USR00113,27,Female,UK,Student,Twitter/X,5,1.3,5,15.6,Smartphone,Night (9pm-12am),360,200,5,23,3,2,4,News,Fast,0.141,Yes,76.46,Networking,Mild impact,7.0,No,Always On,Friends Only,No,2024-04-24,Inspired,No,25-34,742,Medium,28
USR00114,46,Male,USA,Marketer,Instagram,1,3.5,4,52.5,Laptop,Afternoon (12-4pm),581,930,3,25,1,2,4,News,Medium,0.065,No,0.0,News & Updates,Severe impact,7.0,No,Selected,Private,No,2022-10-09,Happy,Yes,45+,1305,Medium,28
USR00115,25,Female,USA,Other,LinkedIn,3,2.1,3,42.0,Laptop,Night (9pm-12am),700,843,4,17,5,4,5,Memes,Medium,0.169,Sometimes,13.01,News & Updates,Mild impact,7.4,No,Do Not Disturb,Public,No,2023-04-19,Bored,Yes,25-34,1113,High,26
USR00116,29,Male,USA,Entrepreneur,Snapchat,5,2.6,4,39.0,Smartphone,Afternoon (12-4pm),384,1190,1,23,5,2,5,Memes,Fast,0.108,No,0.0,Entertainment,No impact,6.1,Yes,Off,Public,No,2022-05-20,Relaxed,Occasionally,25-34,1447,Medium,30
USR00117,26,Female,Brazil,Other,TikTok,3,1.0,2,30.0,Tablet,Late Night (12am+),461,63,3,20,2,4,5,Entertainment,Fast,0.116,No,0.0,Networking,Severe impact,3.6,No,Selected,Public,No,2022-11-06,Neutral,Yes,25-34,1277,Low,26
USR00118,17,Male,Pakistan,Freelancer,Facebook,2,3.8,6,38.0,Laptop,Afternoon (12-4pm),321,95,5,12,3,1,6,Entertainment,Medium,0.012,No,0.0,Networking,Mild impact,9.9,No,Do Not Disturb,Public,No,2022-01-19,Stressed,No,Under 18,1568,High,16
USR00119,36,Male,Pakistan,Teacher,Facebook,4,1.9,7,16.3,Laptop,Evening (6-9pm),3108,931,3,20,5,2,6,Memes,Fast,0.087,Yes,7.39,Entertainment,No impact,5.5,Somewhat,Do Not Disturb,Private,No,2023-03-24,Neutral,No,35-44,1139,Medium,27
USR00120,33,Female,India,Freelancer,Instagram,3,3.1,3,62.0,Smartphone,Morning (6-10am),943,120,1,17,5,4,13,Memes,Medium,0.419,Sometimes,264.54,News & Updates,Moderate impact,4.9,No,Selected,Public,No,2024-11-01,Bored,Occasionally,25-34,551,Medium,26
USR00121,33,Female,India,Teacher,YouTube,1,8.4,5,100.8,Smartphone,Evening (6-9pm),38644,39,3,22,2,0,7,Stories,Slow,0.118,No,0.0,Networking,Mild impact,4.0,Somewhat,Off,Friends Only,Yes,2024-07-22,Bored,Occasionally,25-34,653,Low,24
USR00122,19,Female,Australia,Researcher,Twitter/X,1,2.2,4,33.0,Laptop,Late Night (12am+),888,463,3,23,3,2,11,Entertainment,Fast,0.273,Sometimes,1.4,Networking,Mild impact,6.5,Somewhat,Always On,Public,No,2024-02-04,Bored,Yes,18-24,822,Medium,28
USR00123,38,Male,UAE,Other,YouTube,3,4.1,6,41.0,Laptop,Afternoon (12-4pm),246,126,4,26,3,3,9,Educational,Fast,0.412,Sometimes,40.54,Networking,Mild impact,6.3,No,Off,Public,No,2022-05-04,Bored,No,35-44,1463,Medium,32
USR00124,15,Male,Australia,Researcher,Twitter/X,4,2.3,6,23.0,Smartphone,Night (9pm-12am),81406,2095,2,13,3,1,9,Stories,Slow,0.139,No,0.0,Networking,No impact,6.0,Yes,Do Not Disturb,Public,Yes,2024-09-16,Neutral,Occasionally,Under 18,597,Medium,17
USR00125,31,Female,UK,Other,Instagram,3,1.6,2,48.0,Smartphone,Afternoon (12-4pm),1400,349,6,20,3,2,3,News,Fast,0.286,Sometimes,38.85,Networking,Moderate impact,8.9,Somewhat,Always On,Public,No,2024-09-26,Happy,Yes,25-34,587,High,25
USR00126,44,Female,UK,Marketer,TikTok,3,5.7,2,171.0,Smartphone,Night (9pm-12am),3952,296,2,19,3,1,12,Memes,Fast,0.068,No,0.0,Learning,Mild impact,7.4,Somewhat,Selected,Public,No,2022-02-02,Inspired,Occasionally,35-44,1554,High,23
USR00127,19,Male,UK,Teacher,Instagram,1,0.5,5,6.0,Smartphone,Evening (6-9pm),1930,157,4,22,4,4,4,Memes,Fast,0.064,Sometimes,7.24,Socializing,Mild impact,4.4,Somewhat,Selected,Public,No,2022-01-14,Relaxed,Yes,18-24,1573,Medium,30
USR00128,22,Male,Canada,Student,LinkedIn,1,4.8,2,144.0,Tablet,Afternoon (12-4pm),2041,1650,2,23,5,3,10,Educational,Slow,0.292,No,0.0,Learning,Severe impact,9.9,Somewhat,Selected,Private,No,2024-12-25,Neutral,No,18-24,497,High,31
USR00129,27,Male,Pakistan,Teacher,Snapchat,1,0.5,7,4.3,Smart TV,Evening (6-9pm),1744,376,7,22,5,1,3,Videos,Medium,0.081,No,0.0,Business/Marketing,Moderate impact,3.5,Yes,Do Not Disturb,Public,No,2024-04-22,Happy,Yes,25-34,744,Low,28
USR00130,22,Female,USA,Teacher,Snapchat,4,4.5,4,67.5,Smartphone,Afternoon (12-4pm),91,149,7,22,3,2,6,Photos,Medium,0.094,No,0.0,Business/Marketing,Mild impact,6.0,Yes,Do Not Disturb,Public,No,2022-01-25,Happy,No,18-24,1562,Medium,27
USR00131,14,Male,Pakistan,Engineer,TikTok,1,2.6,5,31.2,Smartphone,Night (9pm-12am),1288,94,2,18,2,4,6,Stories,Medium,0.109,Yes,2.65,Socializing,Mild impact,4.9,No,Always On,Public,No,2022-02-04,Stressed,Yes,Under 18,1552,Medium,24
USR00132,27,Female,Germany,Freelancer,Instagram,5,1.3,7,11.1,Smartphone,Night (9pm-12am),61,224,5,24,9,1,6,News,Medium,0.035,No,0.0,Socializing,Moderate impact,6.9,No,Off,Private,No,2024-12-20,Inspired,Yes,25-34,502,Medium,34
USR00133,18,Male,Brazil,Marketer,Snapchat,5,1.9,5,22.8,Smartphone,Night (9pm-12am),485,75,3,21,1,2,5,Educational,Medium,0.134,Sometimes,89.39,News & Updates,Mild impact,7.3,Somewhat,Always On,Public,No,2023-07-17,Neutral,No,18-24,1024,High,24
USR00134,30,Male,USA,Entrepreneur,LinkedIn,3,4.0,7,34.3,Smartphone,Afternoon (12-4pm),180,841,3,22,5,2,3,Stories,Slow,0.123,Yes,15.8,Entertainment,Moderate impact,5.5,Yes,Selected,Friends Only,No,2023-08-11,Inspired,Yes,25-34,999,Medium,29
USR00135,19,Male,India,Researcher,Instagram,3,7.9,1,474.0,Smartphone,Evening (6-9pm),1265,27,1,23,2,1,11,Entertainment,Medium,0.08,No,0.0,Learning,Mild impact,8.1,No,Selected,Public,No,2022-02-05,Neutral,Occasionally,18-24,1551,High,26
USR00136,39,Female,USA,Engineer,Twitter/X,2,0.7,3,14.0,Smartphone,Night (9pm-12am),1213,206,2,20,1,2,8,Entertainment,Slow,0.128,No,0.0,Socializing,Mild impact,6.6,Somewhat,Always On,Friends Only,No,2024-10-25,Neutral,Yes,35-44,558,Medium,23
USR00137,20,Female,Germany,Marketer,Instagram,5,1.3,4,19.5,Laptop,Night (9pm-12am),1581,508,4,22,3,1,10,Entertainment,Medium,0.039,Sometimes,48.25,Entertainment,Severe impact,8.8,Yes,Selected,Friends Only,No,2024-05-31,Neutral,No,18-24,705,High,26
USR00138,24,Male,Australia,Researcher,YouTube,4,0.9,9,6.0,Tablet,Afternoon (12-4pm),1115,368,5,16,3,2,5,Memes,Medium,0.1,Sometimes,38.71,News & Updates,No impact,7.9,Yes,Off,Private,No,2023-01-03,Stressed,Occasionally,18-24,1219,High,21
USR00139,33,Female,UAE,Designer,YouTube,3,2.3,4,34.5,Laptop,Night (9pm-12am),223,103,2,20,3,0,9,Reels/Shorts,Medium,0.135,Sometimes,4.81,Socializing,Mild impact,5.4,No,Selected,Public,No,2022-08-08,Happy,No,25-34,1367,Medium,23
USR00140,17,Female,Germany,Marketer,Instagram,3,4.6,5,55.2,Smartphone,Morning (6-10am),415,540,2,23,4,1,14,Photos,Medium,0.29,No,0.0,Business/Marketing,Severe impact,8.1,Yes,Selected,Friends Only,No,2022-07-17,Bored,No,Under 18,1389,High,28
USR00141,28,Male,USA,Researcher,Twitter/X,4,0.8,6,8.0,Smart TV,Night (9pm-12am),3486,84,0,18,2,2,8,Memes,Medium,0.195,Sometimes,68.83,Entertainment,Severe impact,5.0,Yes,Selected,Friends Only,No,2024-12-09,Bored,Occasionally,25-34,513,Medium,22
USR00142,37,Female,Canada,Teacher,Twitter/X,5,2.6,6,26.0,Smartphone,Evening (6-9pm),4546,238,5,21,3,7,10,Stories,Slow,0.103,No,0.0,News & Updates,Moderate impact,7.3,Yes,Do Not Disturb,Public,No,2022-11-01,Stressed,Occasionally,35-44,1282,High,31
USR00143,14,Male,Pakistan,Marketer,TikTok,2,4.5,3,90.0,Laptop,Afternoon (12-4pm),84,534,2,13,6,3,6,Photos,Fast,0.026,No,0.0,Business/Marketing,Mild impact,7.1,Yes,Off,Public,No,2023-05-09,Stressed,Occasionally,Under 18,1093,High,22
USR00144,28,Male,Germany,Marketer,Snapchat,4,1.9,3,38.0,Laptop,Evening (6-9pm),42,426,2,30,4,2,16,News,Medium,0.082,Yes,38.94,Learning,Moderate impact,5.3,Yes,Selected,Friends Only,No,2023-01-29,Inspired,No,25-34,1193,Medium,36
USR00145,29,Male,India,Freelancer,Twitter/X,2,3.0,5,36.0,Smartphone,Afternoon (12-4pm),179,108,4,34,3,3,10,Videos,Slow,0.215,Sometimes,57.18,Business/Marketing,No impact,2.6,Yes,Do Not Disturb,Private,No,2024-12-14,Happy,Occasionally,25-34,508,Low,40
USR00146,33,Female,Australia,Freelancer,Instagram,2,5.5,7,47.1,Smartphone,Evening (6-9pm),4365,1029,6,17,7,2,10,Reels/Shorts,Fast,0.131,No,0.0,Networking,Mild impact,8.9,Somewhat,Always On,Private,No,2023-06-01,Inspired,Yes,25-34,1070,High,26
USR00147,17,Female,Pakistan,Engineer,Twitter/X,3,1.1,6,11.0,Smartphone,Afternoon (12-4pm),5924,271,1,24,4,1,9,Entertainment,Medium,0.239,Sometimes,49.1,Entertainment,Mild impact,7.0,No,Selected,Friends Only,No,2023-12-27,Happy,No,Under 18,861,Medium,29
USR00148,16,Female,India,Other,YouTube,5,0.6,6,6.0,Smartphone,Night (9pm-12am),125,596,2,16,5,5,8,Photos,Medium,0.205,Yes,43.6,Entertainment,No impact,6.2,Somewhat,Always On,Friends Only,No,2023-07-02,Stressed,Occasionally,Under 18,1039,Medium,26
USR00149,31,Female,Pakistan,Other,Instagram,2,3.2,4,48.0,Smartphone,Evening (6-9pm),1156,1532,1,19,4,1,9,Photos,Fast,0.026,No,0.0,Entertainment,Moderate impact,6.2,Yes,Always On,Friends Only,No,2024-03-23,Relaxed,Yes,25-34,774,Medium,24
USR00150,29,Female,Pakistan,Researcher,TikTok,4,3.3,7,28.3,Laptop,Night (9pm-12am),18069,935,2,24,1,2,10,Memes,Fast,0.045,Sometimes,47.46,Business/Marketing,Mild impact,8.0,Yes,Do Not Disturb,Private,Yes,2022-06-11,Bored,No,25-34,1425,High,27
USR00151,29,Male,Pakistan,Student,Pinterest,5,1.8,4,27.0,Smartphone,Night (9pm-12am),1404,938,2,15,2,1,7,Videos,Medium,0.043,Sometimes,35.72,Entertainment,Moderate impact,10.0,Yes,Do Not Disturb,Public,No,2024-02-04,Neutral,No,25-34,822,High,18
USR00152,29,Female,Canada,Teacher,Facebook,1,1.6,8,12.0,Smartphone,Night (9pm-12am),8593,308,1,18,4,5,6,Entertainment,Fast,0.155,Sometimes,13.09,Learning,Mild impact,7.8,Yes,Always On,Private,No,2024-04-11,Inspired,Yes,25-34,755,High,27
USR00153,21,Male,Germany,Student,Twitter/X,1,2.7,5,32.4,Smartphone,Late Night (12am+),4014,634,4,27,8,1,4,Stories,Slow,0.067,No,0.0,Business/Marketing,Mild impact,6.9,Somewhat,Do Not Disturb,Friends Only,No,2024-07-29,Happy,Occasionally,18-24,646,Medium,36
USR00154,28,Male,Pakistan,Researcher,Twitter/X,4,1.1,5,13.2,Smartphone,Afternoon (12-4pm),129,316,2,20,8,0,10,Stories,Fast,0.289,Yes,21.37,Entertainment,No impact,6.7,Yes,Selected,Public,No,2023-05-14,Neutral,Occasionally,25-34,1088,Medium,28
USR00155,29,Male,Germany,Teacher,Instagram,1,1.1,4,16.5,Smartphone,Morning (6-10am),472,57,2,31,3,1,6,Stories,Slow,0.152,No,0.0,Socializing,Mild impact,6.9,Yes,Do Not Disturb,Private,No,2023-04-08,Stressed,Occasionally,25-34,1124,Medium,35
USR00156,21,Male,Canada,Freelancer,TikTok,5,4.0,5,48.0,Smartphone,Evening (6-9pm),708,351,0,14,2,2,4,Entertainment,Medium,0.088,No,0.0,Socializing,Mild impact,4.4,Somewhat,Selected,Public,No,2023-09-07,Happy,Yes,18-24,972,Medium,18
USR00157,41,Female,Pakistan,Marketer,TikTok,5,1.1,2,33.0,Smartphone,Late Night (12am+),802,332,2,25,2,1,13,Educational,Medium,0.142,No,0.0,Socializing,Severe impact,7.3,No,Selected,Private,No,2022-06-15,Inspired,Occasionally,35-44,1421,High,28
USR00158,30,Female,Pakistan,Freelancer,Facebook,3,0.6,3,12.0,Smartphone,Night (9pm-12am),3461,492,4,14,2,1,5,Photos,Slow,0.028,No,0.0,Learning,Mild impact,3.8,Yes,Selected,Friends Only,No,2022-03-06,Neutral,Yes,25-34,1522,Low,17
USR00159,17,Female,Germany,Marketer,TikTok,5,1.6,7,13.7,Smartphone,Evening (6-9pm),1388,209,3,26,6,0,5,Educational,Fast,0.029,Yes,111.16,Networking,Mild impact,7.0,No,Always On,Private,No,2022-07-11,Neutral,Occasionally,Under 18,1395,Medium,32
USR00160,32,Male,UK,Student,TikTok,2,1.9,5,22.8,Laptop,Night (9pm-12am),3,98,1,23,3,2,7,Memes,Slow,0.318,Sometimes,9.18,Learning,Moderate impact,5.4,No,Selected,Public,No,2024-04-10,Relaxed,Yes,25-34,756,Medium,28
USR00161,19,Non-binary,Pakistan,Freelancer,Instagram,3,3.5,6,35.0,Smartphone,Evening (6-9pm),62,537,7,18,6,3,8,Stories,Fast,0.051,Sometimes,17.41,Learning,Mild impact,7.8,Yes,Always On,Friends Only,No,2024-02-16,Bored,Occasionally,18-24,810,High,27
USR00162,33,Male,Pakistan,Other,Facebook,2,1.7,7,14.6,Desktop,Evening (6-9pm),12,50,2,15,2,2,5,Memes,Medium,0.133,No,0.0,Business/Marketing,Moderate impact,6.9,Yes,Selected,Public,No,2024-02-12,Bored,Occasionally,25-34,814,Medium,19
USR00163,36,Male,India,Other,TikTok,5,6.0,2,180.0,Smartphone,Night (9pm-12am),912,1408,3,22,4,1,9,Entertainment,Fast,0.479,Sometimes,48.56,Business/Marketing,Mild impact,5.6,Somewhat,Always On,Public,No,2024-09-01,Neutral,No,35-44,612,Medium,27
USR00164,20,Male,Pakistan,Other,LinkedIn,3,2.8,7,24.0,Laptop,Afternoon (12-4pm),1025,185,3,17,4,1,12,Educational,Medium,0.154,No,0.0,Socializing,Mild impact,4.4,Yes,Selected,Private,No,2022-04-25,Happy,Yes,18-24,1472,Medium,22
USR00165,34,Female,UAE,Researcher,Snapchat,4,1.4,5,16.8,Desktop,Morning (6-10am),1107,328,5,27,4,4,9,News,Medium,0.063,No,0.0,Learning,Mild impact,8.9,No,Off,Friends Only,No,2022-01-20,Neutral,Yes,25-34,1567,High,35
USR00166,30,Male,Canada,Other,Instagram,4,3.4,5,40.8,Laptop,Evening (6-9pm),118,478,1,24,4,0,6,Photos,Fast,0.145,Sometimes,2.14,News & Updates,Mild impact,6.0,Somewhat,Do Not Disturb,Friends Only,No,2022-12-17,Inspired,No,25-34,1236,Medium,28
USR00167,33,Male,Germany,Entrepreneur,TikTok,4,5.9,7,50.6,Smartphone,Night (9pm-12am),2238,497,3,16,4,2,6,Memes,Medium,0.187,Yes,76.36,Entertainment,No impact,9.3,Yes,Always On,Private,No,2022-06-19,Bored,Occasionally,25-34,1417,High,22
USR00168,42,Male,Brazil,Designer,Facebook,3,3.9,6,39.0,Laptop,Evening (6-9pm),2414,45,1,21,3,0,9,Videos,Medium,0.074,No,0.0,Entertainment,Mild impact,4.0,Yes,Selected,Friends Only,No,2024-10-20,Happy,No,35-44,563,Low,24
USR00169,25,Male,India,Engineer,Instagram,5,0.7,5,8.4,Smartphone,Afternoon (12-4pm),69,657,3,21,7,2,8,Entertainment,Medium,0.336,No,0.0,Socializing,Mild impact,5.7,Somewhat,Do Not Disturb,Friends Only,No,2024-06-07,Relaxed,Yes,25-34,698,Medium,30
USR00170,20,Male,Brazil,Engineer,Instagram,5,2.0,1,120.0,Smartphone,Night (9pm-12am),47,352,3,20,2,3,9,Reels/Shorts,Slow,0.079,Sometimes,61.92,Socializing,Mild impact,2.1,No,Do Not Disturb,Private,No,2023-11-10,Stressed,Yes,18-24,908,Low,25
USR00171,19,Male,India,Doctor,LinkedIn,3,3.1,7,26.6,Laptop,Evening (6-9pm),664,114,5,19,2,3,11,News,Fast,0.034,No,0.0,Learning,Mild impact,7.6,No,Always On,Public,No,2022-07-15,Inspired,Yes,18-24,1391,High,24
USR00172,20,Prefer not to say,USA,Doctor,Facebook,3,3.8,5,45.6,Smartphone,Evening (6-9pm),16734,99,5,22,2,1,8,Photos,Medium,0.097,Sometimes,9.54,Business/Marketing,Moderate impact,7.7,No,Selected,Public,Yes,2024-12-17,Bored,Occasionally,18-24,505,High,25
USR00173,26,Female,Pakistan,Researcher,Twitter/X,1,2.3,5,27.6,Smartphone,Late Night (12am+),14179,163,2,20,3,3,6,Videos,Medium,0.016,No,0.0,Business/Marketing,Moderate impact,5.1,Yes,Always On,Friends Only,Yes,2022-03-29,Bored,Yes,25-34,1499,Medium,26
USR00174,29,Female,Australia,Doctor,YouTube,1,2.1,6,21.0,Tablet,Morning (6-10am),1833,51,1,18,2,3,5,Reels/Shorts,Medium,0.208,Yes,2.01,Socializing,Mild impact,5.0,No,Do Not Disturb,Private,No,2023-04-16,Bored,No,25-34,1116,Medium,23
USR00175,29,Female,Brazil,Engineer,YouTube,3,7.2,8,54.0,Laptop,Late Night (12am+),178,1932,2,22,5,2,8,Entertainment,Medium,0.175,Yes,2.77,Socializing,No impact,5.5,Yes,Selected,Friends Only,No,2023-03-09,Inspired,Occasionally,25-34,1154,Medium,29
USR00176,33,Female,Brazil,Entrepreneur,Instagram,4,4.0,4,60.0,Smartphone,Night (9pm-12am),3282,1455,1,19,2,3,10,Memes,Medium,0.016,Sometimes,58.68,Business/Marketing,Moderate impact,5.8,Yes,Always On,Friends Only,No,2024-08-31,Happy,Occasionally,25-34,613,Medium,24
USR00177,27,Non-binary,USA,Teacher,Instagram,5,3.4,6,34.0,Smartphone,Night (9pm-12am),294,420,4,20,2,3,8,Photos,Slow,0.169,No,0.0,Learning,Moderate impact,5.2,No,Selected,Friends Only,No,2023-07-10,Stressed,No,25-34,1031,Medium,25
USR00178,38,Female,Pakistan,Marketer,Twitter/X,4,1.7,4,25.5,Smartphone,Afternoon (12-4pm),167,187,5,23,8,3,4,Memes,Medium,0.13,No,0.0,Socializing,Moderate impact,8.1,No,Do Not Disturb,Friends Only,No,2022-04-06,Happy,Occasionally,35-44,1491,High,34
USR00179,24,Female,UK,Doctor,Twitter/X,2,1.1,1,66.0,Smartphone,Evening (6-9pm),14,193,5,15,7,4,6,Reels/Shorts,Medium,0.052,No,0.0,Socializing,Mild impact,5.4,No,Always On,Public,No,2022-06-02,Happy,No,18-24,1434,Medium,26
USR00180,48,Male,Canada,Researcher,Twitter/X,2,3.5,3,70.0,Smart TV,Morning (6-10am),799,607,0,22,6,0,11,News,Medium,0.268,No,0.0,Socializing,Severe impact,2.8,Yes,Selected,Private,No,2023-07-29,Bored,Occasionally,45+,1012,Low,28
USR00181,32,Male,India,Engineer,YouTube,2,4.2,4,63.0,Smartphone,Late Night (12am+),214,2017,5,16,1,1,9,Videos,Medium,0.035,Sometimes,48.46,Socializing,No impact,5.7,Somewhat,Selected,Friends Only,No,2022-03-09,Neutral,Occasionally,25-34,1519,Medium,18
USR00182,20,Female,UK,Freelancer,Facebook,4,2.6,5,31.2,Laptop,Evening (6-9pm),791,123,1,21,3,5,9,News,Medium,0.029,No,0.0,Networking,No impact,5.3,No,Off,Private,No,2023-01-03,Inspired,Occasionally,18-24,1219,Medium,29
USR00183,18,Female,Pakistan,Engineer,Pinterest,1,4.0,4,60.0,Smartphone,Morning (6-10am),10,64,2,22,3,4,7,Entertainment,Slow,0.066,No,0.0,Entertainment,Mild impact,3.8,No,Always On,Public,No,2023-10-07,Happy,Occasionally,18-24,942,Low,29
USR00184,30,Male,UK,Marketer,Instagram,2,4.0,5,48.0,Smartphone,Evening (6-9pm),902,1567,2,16,5,2,6,Videos,Slow,0.084,No,0.0,Learning,Severe impact,6.5,Somewhat,Do Not Disturb,Public,No,2022-02-02,Bored,Occasionally,25-34,1554,Medium,23
USR00185,25,Male,Pakistan,Designer,TikTok,3,4.4,2,132.0,Laptop,Night (9pm-12am),8,28,0,13,2,2,9,Reels/Shorts,Slow,0.081,No,0.0,News & Updates,No impact,2.7,Yes,Always On,Public,No,2023-03-01,Bored,Occasionally,25-34,1162,Low,17
USR00186,32,Female,India,Designer,TikTok,5,0.7,2,21.0,Smartphone,Afternoon (12-4pm),4714,72,3,21,3,0,10,News,Medium,0.261,No,0.0,Socializing,Moderate impact,6.9,No,Off,Private,No,2022-10-23,Inspired,Occasionally,25-34,1291,Medium,24
